Time,Displacement,Force,Rotation,Torque
(s),(mm),(mN),(deg),(N-mm)
"214.4770","46.4681","18294.41833","89.0163","15.2636"
"214.4820","46.5217","18275.92468","89.0163","15.5020"
"214.4870","46.5747","18561.61118","89.0163","15.7127"
"214.4920","46.6268","18877.56157","89.0163","15.8318"
"214.4970","46.6783","19012.94327","89.0163","15.8603"
"214.5020","46.7290","18866.94145","89.0163","15.8724"
"214.5070","46.7791","18525.94376","89.0163","15.9476"
"214.5120","46.8288","18428.98178","89.0163","16.1180"
"214.5170","46.8781","18689.18037","89.0163","16.3306"
"214.5220","46.9272","19035.80284","89.0163","16.4839"
"214.5270","46.9762","19227.84233","89.0163","16.5563"
"214.5320","47.0252","19149.18518","89.0163","16.5847"
"214.5360","47.0643","18896.47865","89.0163","16.6123"
"214.5370","47.0741","18831.46477","89.0163","16.6244"
"216.3230","51.1778","19403.22304","89.0163","18.6148"
"216.3280","51.1778","19405.66254","89.0163","18.6139"
"216.3330","51.1779","19425.93002","89.0163","18.6122"
"216.3380","51.1784","19539.64806","89.0163","18.6043"
"216.3430","51.1801","19879.43268","89.0163","18.6154"
"216.3480","51.1842","20462.51297","89.0163","18.6763"
"216.3530","51.1922","21177.30141","89.0163","18.7668"
"216.3580","51.2058","21762.60757","89.0163","18.8542"
"216.3630","51.2262","22022.28355","89.0163","18.9590"
"216.3680","51.2540","21916.46004","89.0163","19.0810"
"216.3730","51.2889","21780.99442","89.0163","19.2340"
"216.3780","51.3302","21934.21555","89.0163","19.4433"
"216.3830","51.3765","22221.67778","89.0163","19.6238"
"216.3880","51.4266","22382.10106","89.0163","19.7696"
"216.3930","51.4789","22285.40993","89.0163","19.8748"
"216.3980","51.5324","21940.37056","89.0163","19.9947"
"216.4030","51.5862","21696.39206","89.0163","20.1883"
"216.4080","51.6397","21818.22586","89.0163","20.4503"
"216.4130","51.6926","22141.03889","89.0163","20.6208"
"216.4180","51.7447","22397.77565","89.0163","20.7066"
"216.4230","51.7961","22438.48038","89.0163","20.7474"
"216.4280","51.8467","22227.40173","89.0163","20.8122"
"216.4330","51.8968","22056.18858","89.0163","20.9393"
"216.4380","51.9464","22216.26854","89.0163","21.1076"
"216.4430","51.9958","22580.18875","89.0163","21.2468"
"216.4480","52.0449","22879.25529","89.0163","21.3175"
"216.4530","52.0938","22963.98735","89.0163","21.3198"
"216.4580","52.1428","22778.26118","89.0163","21.3325"
"216.4620","52.1819","22595.67642","89.0163","21.3918"
"216.4630","52.1917","22575.09422","89.0163","21.4157"
"229.9450","0.0009","-312.69863","79.0254","-56.2492"
"229.9500","0.0009","-313.22634","79.0254","-56.2195"
"229.9550","0.0010","-247.89321","79.0254","-56.2108"
"229.9600","0.0018","83.01314","79.0254","-56.2157"
"229.9650","0.0044","531.04866","79.0254","-56.2716"
"229.9700","0.0105","794.06607","79.0254","-56.4367"
"229.9750","0.0220","646.51990","79.0254","-56.6700"
"229.9800","0.0403","-42.57212","79.0254","-56.9176"
"229.9850","0.0661","-1318.15171","79.0254","-57.1107"
"229.9900","0.0994","-2576.99132","79.0254","-57.1752"
"229.9950","0.1394","-3078.05228","79.0254","-57.1934"
"230.0000","0.1849","-3291.01300","79.0254","-57.2510"
"230.0050","0.2343","-3591.93707","79.0254","-57.2920"
"230.0100","0.2863","-4198.24934","79.0254","-57.2793"
"230.0150","0.3397","-5168.00690","79.0254","-57.1884"
"230.0200","0.3934","-5763.86881","79.0254","-56.9558"
"230.0250","0.4470","-5545.68720","79.0254","-56.6931"
"230.0300","0.4999","-5057.07979","79.0254","-56.5147"
"230.0350","0.5521","-4694.71502","79.0254","-56.4286"
"230.0400","0.6035","-4681.07033","79.0254","-56.3471"
"230.0450","0.6543","-5142.79890","79.0254","-56.2455"
"230.0500","0.7044","-5546.07344","79.0254","-56.0569"
"230.0550","0.7541","-5208.72879","79.0254","-55.7612"
"230.0600","0.8034","-4607.61166","79.0254","-55.5249"
"230.0650","0.8525","-4154.49619","79.0254","-55.3626"
"230.0700","0.9015","-4071.02680","79.0254","-55.2446"
"230.0750","0.9503","-4493.59512","79.0254","-55.1643"
"230.0800","0.9991","-4973.26231","79.0254","-55.0115"
"230.0810","1.0089","-4981.30560","79.0254","-54.9627"
"230.0820","1.0187","-4957.72600","79.0254","-54.9090"
"231.8740","5.1210","-3375.32330","79.0254","-45.7089"
"231.8790","5.1210","-3369.39692","79.0254","-45.7090"
"231.8840","5.1211","-3327.26502","79.0254","-45.7129"
"231.8890","5.1216","-3066.88380","79.0254","-45.7024"
"231.8940","5.1232","-2398.19360","79.0254","-45.6574"
"231.8990","5.1272","-1625.42295","79.0254","-45.6404"
"231.9040","5.1351","-1079.69058","79.0254","-45.6803"
"231.9090","5.1486","-978.23572","79.0254","-45.7309"
"231.9140","5.1689","-1431.61190","79.0254","-45.7300"
"231.9190","5.1966","-2156.85821","79.0254","-45.6575"
"231.9240","5.2316","-2295.35055","79.0254","-45.5602"
"231.9290","5.2730","-2108.88124","79.0254","-45.5387"
"231.9340","5.3194","-2015.95354","79.0254","-45.5493"
"231.9390","5.3695","-2224.00331","79.0254","-45.5211"
"231.9440","5.4219","-2805.19342","79.0254","-45.4072"
"231.9490","5.4754","-3282.28879","79.0254","-45.1685"
"231.9540","5.5292","-3089.99228","79.0254","-44.8793"
"231.9590","5.5828","-2612.86592","79.0254","-44.6789"
"231.9640","5.6356","-2255.66626","79.0254","-44.5880"
"231.9690","5.6878","-2212.97598","79.0254","-44.5336"
"231.9740","5.7391","-2585.90293","79.0254","-44.4626"
"231.9790","5.7898","-3053.04432","79.0254","-44.3127"
"231.9840","5.8400","-2904.55794","79.0254","-44.0877"
"231.9890","5.8897","-2437.58273","79.0254","-43.9583"
"231.9940","5.9390","-2067.20352","79.0254","-43.9316"
"231.9990","5.9881","-1987.82444","79.0254","-43.9024"
"232.0040","6.0371","-2307.70874","79.0254","-43.8282"
"232.0090","6.0861","-2810.86969","79.0254","-43.7022"
"232.0130","6.1252","-2806.25033","79.0254","-43.5463"
"232.0140","6.1350","-2747.11680","79.0254","-43.5088"
"233.7930","10.2380","-2841.65311","79.0254","-35.7832"
"233.7980","10.2380","-2836.00831","79.0254","-35.8034"
"233.8030","10.2381","-2795.29071","79.0254","-35.8264"
"233.8080","10.2386","-2536.60178","79.0254","-35.8427"
"233.8130","10.2403","-1872.37644","79.0254","-35.8067"
"233.8180","10.2444","-1094.78068","79.0254","-35.7658"
"233.8230","10.2525","-503.02142","79.0254","-35.7356"
"233.8280","10.2661","-300.33553","79.0254","-35.7163"
"233.8330","10.2866","-575.60933","79.0254","-35.6487"
"233.8380","10.3144","-820.01543","79.0254","-35.5007"
"233.8430","10.3494","-560.20325","79.0254","-35.4339"
"233.8480","10.3907","-210.53481","79.0254","-35.4446"
"233.8530","10.4370","-73.86847","79.0254","-35.4334"
"233.8580","10.4870","-303.06625","79.0254","-35.3704"
"233.8630","10.5393","-846.79842","79.0254","-35.2136"
"233.8680","10.5928","-995.89080","79.0254","-34.9922"
"233.8730","10.6466","-652.45497","79.0254","-34.8546"
"233.8780","10.7001","-220.64410","79.0254","-34.7961"
"233.8830","10.7530","25.28610","79.0254","-34.7661"
"233.8880","10.8052","-57.71311","79.0254","-34.6697"
"233.8930","10.8566","-518.09728","79.0254","-34.5010"
"233.8980","10.9073","-754.37039","79.0254","-34.2677"
"233.9030","10.9574","-457.59982","79.0254","-34.0922"
"233.9080","11.0071","-50.78487","79.0254","-34.0038"
"233.9130","11.0564","186.14489","79.0254","-33.9212"
"233.9180","11.1055","106.64289","79.0254","-33.7602"
"233.9230","11.1544","-344.66714","79.0254","-33.5618"
"233.9280","11.2033","-647.01384","79.0254","-33.3373"
"233.9320","11.2424","-477.38206","79.0254","-33.2088"
"233.9330","11.2522","-402.95511","79.0254","-33.1836"
"235.7140","15.3557","-1909.96122","79.0254","-26.6831"
"235.7190","15.3557","-1905.14302","79.0254","-26.6945"
"235.7240","15.3558","-1869.69602","79.0254","-26.7282"
"235.7290","15.3563","-1641.55257","79.0254","-26.7524"
"235.7340","15.3580","-1028.42748","79.0254","-26.7178"
"235.7390","15.3621","-277.23414","79.0254","-26.6518"
"235.7440","15.3701","321.20967","79.0254","-26.5428"
"235.7490","15.3837","565.87899","79.0254","-26.3840"
"235.7540","15.4041","468.79071","79.0254","-26.1635"
"235.7590","15.4319","695.15347","79.0254","-26.0002"
"235.7640","15.4668","1209.20467","79.0254","-25.9621"
"235.7690","15.5080","1633.05914","79.0254","-25.9537"
"235.7740","15.5543","1751.27888","79.0254","-25.8834"
"235.7790","15.6043","1470.83104","79.0254","-25.7234"
"235.7840","15.6566","1174.18730","79.0254","-25.4875"
"235.7890","15.7100","1378.07405","79.0254","-25.2992"
"235.7940","15.7639","1783.29408","79.0254","-25.1762"
"235.7990","15.8174","2084.25546","79.0254","-25.0945"
"235.8040","15.8704","2115.68809","79.0254","-24.9948"
"235.8090","15.9227","1789.74676","79.0254","-24.8446"
"235.8140","15.9741","1323.17078","79.0254","-24.6367"
"235.8190","16.0249","1371.40369","79.0254","-24.4431"
"235.8240","16.0751","1757.56466","79.0254","-24.3495"
"235.8290","16.1248","2105.32308","79.0254","-24.2996"
"235.8340","16.1742","2221.30775","79.0254","-24.1886"
"235.8390","16.2233","1994.95816","79.0254","-24.0203"
"235.8440","16.2724","1575.01459","79.0254","-23.8284"
"235.8490","16.3214","1627.75457","79.0254","-23.6364"
"235.8530","16.3605","1937.77263","79.0254","-23.5444"
"235.8540","16.3703","2023.13256","79.0254","-23.5298"
"237.6320","20.4773","-637.68387","79.0254","-17.5157"
"237.6370","20.4773","-632.18820","79.0254","-17.5076"
"237.6420","20.4774","-600.46899","79.0254","-17.5133"
"237.6470","20.4779","-398.38222","79.0254","-17.5233"
"237.6520","20.4795","162.15824","79.0254","-17.5097"
"237.6570","20.4834","861.06175","79.0254","-17.4722"
"237.6620","20.4912","1421.28384","79.0254","-17.3964"
"237.6670","20.5045","1662.78076","79.0254","-17.2564"
"237.6720","20.5246","1847.60880","79.0254","-17.0628"
"237.6770","20.5521","2460.75892","79.0254","-16.9641"
"237.6820","20.5867","3170.41063","79.0254","-16.9795"
"237.6870","20.6277","3660.67576","79.0254","-16.9878"
"237.6920","20.6738","3768.95118","79.0254","-16.9249"
"237.6970","20.7236","3581.34007","79.0254","-16.7648"
"237.7020","20.7758","3719.25235","79.0254","-16.5793"
"237.7070","20.8291","4180.44138","79.0254","-16.4459"
"237.7120","20.8829","4624.40634","79.0254","-16.3470"
"237.7170","20.9364","4835.63375","79.0254","-16.2607"
"237.7220","20.9893","4718.70518","79.0254","-16.1438"
"237.7270","21.0415","4292.25016","79.0254","-15.9939"
"237.7320","21.0929","4104.64001","79.0254","-15.8217"
"237.7370","21.1436","4358.98209","79.0254","-15.7376"
"237.7420","21.1938","4749.15075","79.0254","-15.7097"
"237.7470","21.2435","5009.53007","79.0254","-15.6537"
"237.7520","21.2928","4987.68091","79.0254","-15.5000"
"237.7570","21.3420","4637.79736","79.0254","-15.2864"
"237.7620","21.3910","4453.35436","79.0254","-15.0575"
"237.7670","21.4400","4686.45477","79.0254","-14.9299"
"237.7710","21.4793","4978.41358","79.0254","-14.8822"
"237.7720","21.4891","5046.50211","79.0254","-14.8730"
"239.5520","25.5916","1033.55896","79.0254","-9.7026"
"239.5570","25.5916","1039.85631","79.0254","-9.7105"
"239.5620","25.5917","1070.80138","79.0254","-9.7405"
"239.5670","25.5922","1249.85683","79.0254","-9.7754"
"239.5720","25.5939","1755.49805","79.0254","-9.7637"
"239.5770","25.5978","2395.16592","79.0254","-9.6991"
"239.5820","25.6057","2906.99172","79.0254","-9.5759"
"239.5870","25.6192","3191.50352","79.0254","-9.3590"
"239.5920","25.6396","3750.98872","79.0254","-9.1055"
"239.5970","25.6673","4632.22408","79.0254","-8.9816"
"239.6020","25.7023","5441.94794","79.0254","-8.9340"
"239.6070","25.7435","5939.79168","79.0254","-8.8584"
"239.6120","25.7899","6038.20372","79.0254","-8.7157"
"239.6170","25.8399","6137.06112","79.0254","-8.5129"
"239.6220","25.8923","6584.31578","79.0254","-8.3856"
"239.6270","25.9458","7108.11377","79.0254","-8.3138"
"239.6320","25.9996","7456.15768","79.0254","-8.2476"
"239.6370","26.0532","7498.56472","79.0254","-8.1250"
"239.6420","26.1061","7182.74260","79.0254","-7.9571"
"239.6470","26.1583","6800.35925","79.0254","-7.7641"
"239.6520","26.2098","6869.53402","79.0254","-7.6335"
"239.6570","26.2605","7185.57119","79.0254","-7.5932"
"239.6620","26.3106","7437.72697","79.0254","-7.5626"
"239.6670","26.3603","7463.10282","79.0254","-7.4525"
"239.6720","26.4097","7177.00291","79.0254","-7.2618"
"239.6770","26.4588","6815.50646","79.0254","-7.0290"
"239.6820","26.5078","6914.68287","79.0254","-6.8525"
"239.6870","26.5568","7287.51183","79.0254","-6.7784"
"239.6910","26.5960","7546.74339","79.0254","-6.7527"
"239.6920","26.6057","7591.59422","79.0254","-6.7481"
"241.4710","30.7077","1750.49841","79.0254","-2.3854"
"241.4760","30.7077","1754.47989","79.0254","-2.3867"
"241.4810","30.7078","1781.34823","79.0254","-2.4013"
"241.4860","30.7083","1942.61765","79.0254","-2.4099"
"241.4910","30.7100","2416.56899","79.0254","-2.4160"
"241.4960","30.7141","3049.45374","79.0254","-2.3702"
"241.5010","30.7221","3630.87153","79.0254","-2.2425"
"241.5060","30.7357","4406.01730","79.0254","-2.0062"
"241.5110","30.7561","5597.05448","79.0254","-1.7859"
"241.5160","30.7838","6799.70455","79.0254","-1.6668"
"241.5210","30.8188","7682.07502","79.0254","-1.6124"
"241.5260","30.8600","8114.30836","79.0254","-1.5250"
"241.5310","30.9063","8332.88574","79.0254","-1.3587"
"241.5360","30.9562","8869.33327","79.0254","-1.1660"
"241.5410","31.0085","9552.65045","79.0254","-1.0438"
"241.5460","31.0619","10046.08631","79.0254","-0.9560"
"241.5510","31.1157","10189.12315","79.0254","-0.8813"
"241.5560","31.1693","9952.36874","79.0254","-0.7602"
"241.5610","31.2222","9553.93219","79.0254","-0.5880"
"241.5660","31.2744","9526.82877","79.0254","-0.3806"
"241.5710","31.3259","9866.50562","79.0254","-0.2535"
"241.5760","31.3767","10183.28381","79.0254","-0.2181"
"241.5810","31.4269","10271.34800","79.0254","-0.1974"
"241.5860","31.4766","10046.73862","79.0254","-0.1228"
"241.5910","31.5260","9659.11293","79.0254","0.0189"
"241.5960","31.5751","9607.74136","79.0254","0.2487"
"241.6010","31.6241","9962.44812","79.0254","0.4365"
"241.6060","31.6730","10319.07463","79.0254","0.5207"
"241.6100","31.7121","10443.87245","79.0254","0.5482"
"241.6110","31.7219","10445.74833","79.0254","0.5569"
"243.3890","35.8278","3335.69288","79.0254","4.5423"
"243.3940","35.8278","3337.23736","79.0254","4.5369"
"243.3990","35.8279","3360.76236","79.0254","4.5232"
"243.4040","35.8284","3503.63374","79.0254","4.4972"
"243.4090","35.8300","3940.63306","79.0254","4.4799"
"243.4140","35.8340","4574.79811","79.0254","4.5120"
"243.4190","35.8420","5407.37057","79.0254","4.6450"
"243.4240","35.8554","6703.08447","79.0254","4.8697"
"243.4290","35.8757","8232.82146","79.0254","5.0567"
"243.4340","35.9032","9552.93941","79.0254","5.1752"
"243.4390","35.9379","10423.81096","79.0254","5.2257"
"243.4440","35.9789","10839.99538","79.0254","5.2777"
"243.4490","36.0250","11303.96748","79.0254","5.4459"
"243.4540","36.0748","12021.68655","79.0254","5.6086"
"243.4590","36.1270","12664.14452","79.0254","5.7046"
"243.4640","36.1804","12999.34483","79.0254","5.7847"
"243.4690","36.2341","12945.89806","79.0254","5.8533"
"243.4740","36.2877","12561.90109","79.0254","5.9526"
"243.4790","36.3407","12334.44977","79.0254","6.1502"
"243.4840","36.3929","12568.23158","79.0254","6.3446"
"243.4890","36.4445","12936.86581","79.0254","6.4489"
"243.4940","36.4953","13144.67239","79.0254","6.4862"
"243.4990","36.5456","13065.83500","79.0254","6.5275"
"243.5040","36.5953","12696.31195","79.0254","6.6137"
"243.5090","36.6448","12455.81436","79.0254","6.7903"
"243.5140","36.6940","12691.97178","79.0254","6.9706"
"243.5190","36.7431","13094.50531","79.0254","7.0952"
"243.5240","36.7921","13336.77769","79.0254","7.1447"
"243.5280","36.8312","13325.22869","79.0254","7.1527"
"243.5290","36.8410","13288.79356","79.0254","7.1576"
"245.3120","40.9440","6072.42870","79.0254","9.8867"
"245.3170","40.9440","6072.47448","79.0254","9.8695"
"245.3220","40.9441","6093.12296","79.0254","9.8548"
"245.3270","40.9446","6226.55058","79.0254","9.8400"
"245.3320","40.9463","6627.83480","79.0254","9.8458"
"245.3370","40.9502","7311.34415","79.0254","9.9181"
"245.3420","40.9579","8430.16624","79.0254","10.1191"
"245.3470","40.9712","9980.53741","79.0254","10.3834"
"245.3520","40.9913","11537.77122","79.0254","10.6074"
"245.3570","41.0187","12752.09427","79.0254","10.7678"
"245.3620","41.0535","13477.64206","79.0254","10.8835"
"245.3670","41.0945","13962.41188","79.0254","11.0213"
"245.3720","41.1407","14659.42287","79.0254","11.1923"
"245.3770","41.1906","15427.23942","79.0254","11.3029"
"245.3820","41.2428","15967.23080","79.0254","11.3855"
"245.3870","41.2963","16139.75525","79.0254","11.4366"
"245.3920","41.3500","15922.00279","79.0254","11.5065"
"245.3970","41.4036","15545.93945","79.0254","11.6581"
"245.4020","41.4565","15514.17637","79.0254","11.8656"
"245.4070","41.5086","15812.91103","79.0254","12.0147"
"245.4120","41.5600","16093.79959","79.0254","12.0945"
"245.4170","41.6107","16163.98811","79.0254","12.1194"
"245.4220","41.6609","15935.97031","79.0254","12.1588"
"245.4270","41.7106","15561.03420","79.0254","12.2684"
"245.4320","41.7600","15560.95219","79.0254","12.5024"
"245.4370","41.8092","15934.34048","79.0254","12.7109"
"245.4420","41.8582","16307.65724","79.0254","12.8244"
"245.4470","41.9071","16470.63255","79.0254","12.8484"
"245.4510","41.9463","16380.43785","79.0254","12.8607"
"245.4520","41.9561","16324.42474","79.0254","12.8647"
"247.2310","46.0581","10474.51591","79.0254","14.7889"
"247.2360","46.0581","10474.06673","79.0254","14.8007"
"247.2410","46.0582","10490.91530","79.0254","14.7945"
"247.2460","46.0587","10607.56874","79.0254","14.7976"
"247.2510","46.0603","10994.95411","79.0254","14.8114"
"247.2560","46.0642","11798.04993","79.0254","14.8893"
"247.2610","46.0720","13071.14697","79.0254","15.0630"
"247.2660","46.0854","14565.62233","79.0254","15.2460"
"247.2710","46.1056","15870.38517","79.0254","15.4238"
"247.2760","46.1332","16758.32558","79.0254","15.5822"
"247.2810","46.1681","17206.93779","79.0254","15.7348"
"247.2860","46.2093","17653.80669","79.0254","15.9743"
"247.2910","46.2557","18334.64622","79.0254","16.2155"
"247.2960","46.3058","18957.80373","79.0254","16.4050"
"247.3010","46.3582","19302.76299","79.0254","16.5334"
"247.3060","46.4118","19287.08839","79.0254","16.6253"
"247.3110","46.4658","18999.30954","79.0254","16.7473"
"247.3160","46.5194","18878.28255","79.0254","16.9488"
"247.3210","46.5723","19118.79349","79.0254","17.1288"
"247.3260","46.6245","19448.85254","79.0254","17.2198"
"247.3310","46.6758","19623.26813","79.0254","17.2392"
"247.3360","46.7265","19535.16388","79.0254","17.2594"
"247.3410","46.7766","19177.88696","79.0254","17.3202"
"247.3460","46.8263","18937.50572","79.0254","17.4536"
"247.3510","46.8756","19124.84932","79.0254","17.6149"
"247.3560","46.9248","19482.22160","79.0254","17.7348"
