,Fx,Fy,Fz,Mx,My,Mz,t
265,2.074877,-5.480329,-33.106598,-0.676309,-0.775104,-0.029104,10245.212890631
266,2.171558,-5.556718,-32.863083,-0.653499,-0.786553,-0.022275,10245.213173444
267,2.001655,-5.559951,-32.967171,-0.663683,-0.776202,-0.022282,10245.213477461
268,1.910063,-5.57807,-33.142599,-0.681969,-0.757955,-0.023546,10245.213912052
269,2.016798,-5.686494,-32.891658,-0.688003,-0.766187,-0.023648,10245.214315217
270,2.11461,-5.620244,-33.071892,-0.692046,-0.76926,-0.02894,10245.214756141
271,2.284963,-5.742419,-32.71255,-0.698466,-0.786793,-0.029933,10245.215194287
272,2.442246,-5.876876,-32.543084,-0.683484,-0.801346,-0.024578,10245.21560147
273,2.377275,-6.058146,-32.836802,-0.703589,-0.796732,-0.024416,10245.216042709
274,2.327148,-6.175142,-33.087742,-0.731696,-0.788089,-0.027288,10245.216477262
275,2.340248,-6.011136,-33.559607,-0.725862,-0.782467,-0.033247,10245.216886575
276,2.327111,-6.248584,-33.495612,-0.733465,-0.79302,-0.029557,10245.21732511
277,2.324734,-6.19931,-33.679446,-0.731669,-0.793512,-0.033441,10245.217769127
278,2.370621,-6.223374,-33.982947,-0.717908,-0.799282,-0.034993,10245.218172903
279,2.222222,-6.233796,-34.535641,-0.717429,-0.784729,-0.037931,10245.218612234
280,2.161035,-6.441691,-34.840226,-0.730369,-0.784807,-0.041894,10245.219050639
281,2.114807,-6.438641,-35.645024,-0.729742,-0.781007,-0.043858,10245.219461008
282,2.04914,-6.522785,-35.866244,-0.742772,-0.775698,-0.046919,10245.21989758
283,1.948262,-6.633314,-36.498637,-0.737121,-0.771405,-0.046784,10245.220343281
284,1.774316,-6.65998,-36.824689,-0.75614,-0.76272,-0.053036,10245.220894686
285,1.820914,-6.685192,-36.574998,-0.748985,-0.766461,-0.052426,10245.221344721
286,1.603087,-6.634758,-36.745634,-0.766987,-0.742845,-0.05379,10245.221778386
287,1.52394,-6.735703,-37.196183,-0.761588,-0.744634,-0.055401,10245.222178754
288,1.415591,-6.596823,-37.815424,-0.748271,-0.726789,-0.055789,10245.222619197
289,1.306822,-6.775727,-38.104034,-0.773129,-0.71294,-0.053136,10245.223055473
290,1.390927,-6.630202,-37.991753,-0.758268,-0.720379,-0.053183,10245.223462545
291,1.411729,-6.573162,-37.732316,-0.758289,-0.727886,-0.054166,10245.223905691
292,1.390383,-6.555073,-38.250747,-0.747259,-0.717464,-0.055429,10245.224341337
293,1.454825,-6.492984,-38.401201,-0.732786,-0.72183,-0.056166,10245.224604095
294,1.58784,-6.593157,-37.963907,-0.72918,-0.736674,-0.0485,10245.225042815
295,1.661435,-6.495051,-37.917741,-0.744818,-0.745814,-0.056338,10245.225482258
296,1.751016,-6.642912,-37.663637,-0.747695,-0.756443,-0.049361,10245.225894219
297,1.808204,-6.627776,-37.329472,-0.762588,-0.756405,-0.053324,10245.226329087
298,1.952656,-6.464838,-36.880999,-0.75358,-0.75765,-0.050117,10245.2267719
299,2.065695,-6.579633,-36.815475,-0.745133,-0.778151,-0.045598,10245.227178805
300,2.021572,-6.654166,-36.882334,-0.759718,-0.778219,-0.043173,10245.227618581
301,2.074509,-6.436569,-36.941544,-0.756959,-0.763436,-0.043514,10245.228116079
302,2.213447,-6.690204,-35.959378,-0.764341,-0.789679,-0.033931,10245.228618039
303,2.134122,-6.645864,-35.855872,-0.752947,-0.787326,-0.035753,10245.229055445
304,2.094928,-6.500893,-35.964795,-0.731603,-0.783078,-0.033371,10245.229496739
305,2.188086,-6.818341,-34.990874,-0.749824,-0.788855,-0.030721,10245.230043737
306,2.014465,-6.865397,-35.790559,-0.762205,-0.775081,-0.031097,10245.230489327
307,1.971782,-6.740114,-36.115575,-0.746814,-0.763896,-0.027664,10245.230906973
308,1.926137,-7.004535,-35.782697,-0.786541,-0.754188,-0.026058,10245.231183342
309,2.081363,-6.968544,-35.50051,-0.761347,-0.766542,-0.023906,10245.231475563
310,2.056307,-6.936075,-35.713633,-0.768968,-0.774651,-0.026259,10245.231917635
311,2.161435,-6.852603,-35.23662,-0.764952,-0.785133,-0.028078,10245.232326893
312,2.072273,-6.968564,-35.676812,-0.782727,-0.770615,-0.030905,10245.232765724
313,1.862256,-7.204803,-36.860838,-0.790846,-0.745185,-0.031913,10245.233340888
314,1.817767,-7.231636,-36.85719,-0.802611,-0.746706,-0.033537,10245.233756664
