,Fx,Fy,Fz,Mx,My,Mz,t
254,1.043234,0.329544,-34.90685,-0.158451,-0.740177,-0.000813,1258.208130999
255,0.996552,0.408924,-35.344189,-0.15445,-0.726299,-0.002821,1258.208548546
256,0.955765,0.306884,-35.197312,-0.167094,-0.73105,-0.002212,1258.208974
257,0.93927,0.291908,-35.201919,-0.158634,-0.733509,-0.00075,1258.209435195
258,0.828925,0.286226,-35.646181,-0.165276,-0.714537,-0.00836,1258.209979091
259,0.869899,0.213778,-35.900216,-0.170864,-0.720496,-0.005834,1258.210407138
260,1.11012,0.05334,-35.914417,-0.157582,-0.749382,-0.002037,1258.21084587
261,1.123056,-0.02716,-35.871396,-0.184304,-0.744985,-0.005017,1258.211407526
262,1.158932,0.000431,-35.973232,-0.193889,-0.744723,-0.005599,1258.211844498
263,1.208988,-0.004502,-35.874955,-0.175566,-0.756809,-0.005889,1258.212284675
264,1.229644,-0.015881,-35.915783,-0.175575,-0.758366,-0.009058,1258.212830645
265,1.219067,0.259726,-36.235148,-0.167383,-0.74445,-0.014972,1258.213268377
266,1.283986,0.077996,-36.092582,-0.180278,-0.750084,-0.012642,1258.213704072
267,1.391366,-0.081375,-36.137147,-0.186866,-0.765544,-0.013505,1258.214258654
268,1.421866,0.049635,-36.390853,-0.193632,-0.755329,-0.024214,1258.214715052
269,1.443495,-0.154984,-36.395843,-0.210241,-0.755338,-0.023378,1258.215127507
270,1.597736,-0.240921,-36.515808,-0.194797,-0.772493,-0.019469,1258.215542258
271,1.49184,-0.449422,-36.588705,-0.220469,-0.767631,-0.018676,1258.215989082
272,1.452387,-0.472949,-36.666339,-0.215446,-0.761701,-0.01787,1258.216564997
273,1.435352,-0.583361,-36.674671,-0.216389,-0.761804,-0.017961,1258.216974118
274,1.52045,-0.630392,-36.792949,-0.212881,-0.769077,-0.021107,1258.217266779
275,1.43828,-0.829571,-36.509748,-0.235057,-0.76977,-0.026975,1258.217706085
276,1.435186,-0.925479,-36.615849,-0.250818,-0.769329,-0.026052,1258.218129003
277,1.410056,-0.958427,-36.647663,-0.263317,-0.761422,-0.025888,1258.218559568
278,1.432989,-0.996536,-36.690662,-0.26126,-0.767544,-0.028351,1258.218997763
279,1.431763,-1.021075,-36.65106,-0.26781,-0.768123,-0.027549,1258.219404181
280,1.429768,-1.044354,-36.687199,-0.274186,-0.767149,-0.029082,1258.219839635
281,1.47313,-1.06948,-36.72557,-0.271997,-0.773425,-0.028309,1258.220288867
282,1.491864,-0.959156,-36.723197,-0.265992,-0.773483,-0.030652,1258.220694414
283,1.487775,-0.980816,-36.863688,-0.27597,-0.770119,-0.029666,1258.221119498
284,1.550008,-0.895738,-36.973312,-0.266506,-0.777184,-0.031214,1258.221565897
285,1.526539,-0.832272,-37.080364,-0.264404,-0.770275,-0.031868,1258.221988425
286,1.477313,-0.561511,-37.249976,-0.254225,-0.759293,-0.033199,1258.222405806
287,1.524283,-0.565267,-37.29076,-0.242069,-0.770334,-0.030952,1258.222854501
288,1.503605,-0.531353,-37.03211,-0.24336,-0.770982,-0.031114,1258.223272307
289,1.433016,-0.292792,-37.320067,-0.232909,-0.750996,-0.037105,1258.223692151
290,1.416311,-0.357375,-36.992117,-0.235148,-0.753421,-0.034184,1258.223985793
291,1.594467,-0.338306,-37.008835,-0.204181,-0.779871,-0.035276,1258.224578522
292,1.414695,-0.136275,-37.212942,-0.21286,-0.749103,-0.038825,1258.224975088
293,1.371925,-0.260384,-36.879577,-0.234352,-0.748567,-0.037396,1258.225419561
294,1.348587,-0.271071,-37.100617,-0.237965,-0.745912,-0.040448,1258.225719999
295,1.416795,-0.408721,-36.922854,-0.240879,-0.759206,-0.037493,1258.225993419
296,1.501309,-0.361295,-36.958446,-0.233164,-0.770191,-0.036713,1258.226403485
297,1.542683,-0.384782,-36.923696,-0.235853,-0.773353,-0.0383,1258.226856439
298,1.423587,-0.191093,-37.460783,-0.24293,-0.74499,-0.044803,1258.227281912
299,1.503802,-0.336552,-37.110591,-0.221508,-0.769731,-0.03749,1258.227690737
300,1.379152,-0.339619,-37.187055,-0.22162,-0.762967,-0.039963,1258.228136636
301,1.379846,-0.336483,-37.190018,-0.217488,-0.75651,-0.039899,1258.228569201
302,1.355561,-0.470343,-37.40566,-0.237429,-0.757993,-0.038969,1258.228979175
303,1.358079,-0.448057,-37.372881,-0.229881,-0.761182,-0.039874,1258.229271298
304,1.358642,-0.473386,-37.449182,-0.230152,-0.764096,-0.041484,1258.229559589
305,1.221757,-0.344021,-37.583082,-0.24325,-0.737329,-0.045069,1258.22985012
306,1.219005,-0.315716,-37.541233,-0.246434,-0.729107,-0.043338,1258.230269056
307,1.271681,-0.323428,-37.36671,-0.224678,-0.745128,-0.038956,1258.230701085
308,1.200421,-0.18568,-37.251236,-0.233168,-0.730795,-0.046778,1258.231142187
309,1.143714,-0.229074,-37.035645,-0.22914,-0.735256,-0.044725,1258.231557864
310,0.993236,-0.239641,-36.993996,-0.242749,-0.716938,-0.045446,1258.231983689
311,1.023228,-0.256142,-37.039752,-0.22189,-0.726035,-0.041676,1258.232438235
312,1.003897,-0.319811,-36.97063,-0.226452,-0.729582,-0.043405,1258.232863041
313,0.264061,-0.480027,-39.249345,-0.242602,-0.67515,-0.052962,1258.233419808
314,-0.602405,-1.08925,-43.743898,-0.270337,-0.601397,-0.060591,1258.233859762
315,-0.747427,-2.69569,-47.365594,-0.355387,-0.558114,-0.065721,1258.234278235
316,1.024992,-3.860479,-46.002645,-0.454633,-0.676729,-0.06753,1258.234552563
317,2.146234,-4.481105,-44.56921,-0.534982,-0.773764,-0.065987,1258.234847354
318,2.24603,-4.419911,-44.768171,-0.552159,-0.835122,-0.068001,1258.235141107
319,1.264652,-4.143178,-45.099956,-0.543499,-0.783968,-0.082247,1258.235571932
320,0.121387,-3.992758,-44.794038,-0.531263,-0.670978,-0.096368,1258.235984405
321,0.052864,-4.107922,-43.496883,-0.516639,-0.637082,-0.090543,1258.236426841
