,Fx,Fy,Fz,Mx,My,Mz,t
257,0.429916,-4.983447,-31.79398,-0.632543,-0.69496,-0.001987,6587.304728549
258,0.203369,-5.025797,-31.834807,-0.633122,-0.681792,-0.002189,6587.305147172
259,0.149491,-5.135797,-31.880146,-0.621367,-0.674856,0.004874,6587.305573684
260,-0.13517,-4.950011,-32.306154,-0.632878,-0.643143,-0.001901,6587.306015492
261,-0.283857,-4.989463,-32.592163,-0.643322,-0.635848,0.000566,6587.306431023
262,-0.303964,-5.167171,-32.785983,-0.653005,-0.627535,-0.001677,6587.30685985
263,-0.201503,-5.107075,-32.490751,-0.655336,-0.638409,-0.004966,6587.307303417
264,0.003196,-4.885384,-32.819603,-0.635773,-0.657242,-0.011896,6587.307862186
265,0.133873,-5.032786,-32.496864,-0.63991,-0.671741,-0.00973,6587.308308661
266,0.278032,-4.941879,-32.640196,-0.629942,-0.676421,-0.008685,6587.308730006
267,0.352359,-4.812884,-33.214901,-0.629391,-0.675482,-0.009731,6587.309157389
268,0.589266,-4.806254,-33.106332,-0.612618,-0.708597,-0.004389,6587.309580086
269,0.827936,-4.550503,-33.353558,-0.605774,-0.713207,-0.011781,6587.310014931
270,0.904745,-4.571813,-33.035284,-0.579298,-0.732645,-0.005936,6587.310429202
271,0.568511,-4.720732,-33.731683,-0.595265,-0.70919,-0.005752,6587.310866955
272,0.498848,-4.747708,-34.496506,-0.601801,-0.690427,-0.00513,6587.311301467
273,0.655059,-4.930888,-34.744067,-0.637655,-0.691837,-0.005377,6587.311715979
274,0.691488,-5.412625,-34.289504,-0.653817,-0.70694,0.001213,6587.312168676
275,0.606781,-5.585076,-34.989259,-0.666459,-0.709492,-0.000179,6587.312587595
276,0.562712,-5.873247,-35.582976,-0.690882,-0.7056,-0.002254,6587.313000737
277,0.609015,-6.428783,-35.784335,-0.727779,-0.708646,-0.000578,6587.313444749
278,0.606815,-6.615175,-36.600166,-0.735775,-0.700832,-0.003258,6587.313876742
279,0.616485,-6.669424,-37.143498,-0.759388,-0.697494,-0.009127,6587.314288754
280,0.681567,-6.944109,-36.967575,-0.778916,-0.695061,-0.005911,6587.314725488
281,0.836531,-7.181718,-36.430148,-0.788157,-0.720882,-0.004807,6587.31515787
282,0.843243,-7.088185,-36.766909,-0.758657,-0.728193,-0.003277,6587.315574438
283,0.732584,-7.102227,-36.909247,-0.776413,-0.723742,-0.008788,6587.316042968
284,0.730591,-6.974263,-36.762168,-0.767201,-0.709176,-0.010255,6587.3165907
285,0.756682,-6.845026,-36.724879,-0.74396,-0.71732,-0.006449,6587.317007194
286,0.585131,-6.60348,-36.936807,-0.731773,-0.702698,-0.009548,6587.317463428
287,0.45958,-6.484505,-36.632644,-0.728501,-0.690267,-0.004113,6587.317870144
288,0.443133,-6.305902,-36.335665,-0.706071,-0.690106,0.000428,6587.318293396
289,0.258004,-5.793111,-36.822477,-0.697549,-0.670691,-0.008657,6587.318739297
290,0.262846,-5.701717,-36.417278,-0.68492,-0.677176,-0.005016,6587.319159383
291,0.446944,-5.371432,-36.083337,-0.663462,-0.68954,-0.012214,6587.319585543
292,0.433991,-5.39282,-35.246097,-0.660979,-0.698259,-0.011278,6587.320057554
293,0.456787,-4.925887,-35.013847,-0.617688,-0.707919,-0.009145,6587.320450752
294,0.404999,-4.748296,-34.927753,-0.624315,-0.688597,-0.012036,6587.320868523
295,0.303753,-4.545924,-34.812778,-0.601573,-0.681836,-0.008229,6587.321310683
296,0.03558,-4.540943,-34.551755,-0.60323,-0.663391,-0.002965,6587.321727844
297,-0.037947,-4.429094,-34.485108,-0.572924,-0.669728,-0.000188,6587.322152596
298,-0.115395,-4.429995,-34.343012,-0.560337,-0.659577,0.004439,6587.322599478
299,-0.242011,-4.428384,-34.49496,-0.561166,-0.644608,-0.000267,6587.323010639
300,-0.22407,-4.733893,-34.608196,-0.597835,-0.654966,-0.003429,6587.32344041
301,-0.371222,-4.966341,-34.865451,-0.622291,-0.646152,-0.001771,6587.323885033
302,-0.475344,-5.269707,-34.943543,-0.651005,-0.637014,-0.00015,6587.324299341
303,-0.726894,-5.318406,-35.12543,-0.658571,-0.611625,0.001511,6587.324734242
304,-0.87297,-5.234146,-35.236488,-0.650151,-0.597483,-8.5e-05,6587.325183216
